resultID,raceID,driverID,constructorID,qualifyID,FinalPosition,RacePoints,FastestLap,TotalLaps
5117,256,81,29,2582,3,4,0,79
5118,256,87,1,2579,4,3,0,79
5119,256,63,25,2583,5,2,0,78
5120,256,83,18,2586,6,1,0,78
5121,256,64,28,2590,7,0,0,77
5122,256,92,30,2592,8,0,0,76
5123,256,79,25,2585,0,0,0,70
5124,256,65,22,2577,0,0,0,69
5125,256,56,17,2578,0,0,0,62
5126,256,49,15,2575,0,0,0,39
5127,256,77,6,2573,0,0,0,34
5128,256,84,27,2580,0,0,0,29
5129,256,30,22,2572,0,0,0,25
5130,256,55,6,2574,0,0,0,23
5131,256,90,28,2589,0,0,0,21
5132,256,22,17,2576,0,0,0,20
5133,256,14,3,2571,0,0,0,19
5134,256,89,29,2588,0,0,0,15
5135,256,91,15,2587,0,0,0,8
5136,256,85,30,2591,0,0,0,2
5137,256,69,18,2584,0,0,0,0
5138,256,57,1,2593,0,0,0,0
5139,257,30,22,2595,1,10,0,71
5140,257,71,3,2597,2,6,0,70
5141,257,55,6,2596,3,4,0,70
5142,257,22,17,2607,4,3,0,70
5143,257,79,25,2603,5,2,0,69
5144,257,91,15,2600,6,1,0,69
5145,257,65,32,2614,7,0,0,69
5146,257,94,18,2608,8,0,0,69
5147,257,100,33,2606,9,0,0,68
5148,257,83,32,2617,10,0,0,68
5149,257,44,27,2612,11,0,0,68
5150,257,101,31,2619,12,0,0,67
5151,257,102,3,2594,0,0,0,55
5152,257,84,1,2611,0,0,0,34
5153,257,56,17,2609,0,0,0,34
5154,257,50,22,2602,0,0,0,34
5155,257,103,27,2613,0,0,0,33
5156,257,87,25,2605,0,0,0,21
5157,257,104,29,2604,0,0,0,21
5158,257,49,15,2598,0,0,0,15
5159,257,57,1,2601,0,0,0,13
5160,257,105,18,2615,0,0,0,7
5161,257,81,29,2599,0,0,0,5
5162,257,77,6,2610,0,0,0,5
5163,257,106,33,2616,0,0,0,2
5164,257,92,30,2618,0,0,0,1
5165,257,107,31,,0,0,0,0
5166,257,108,30,,0,0,0,0
5167,258,30,22,2621,1,10,0,83
5168,258,77,6,2624,2,6,0,83
5169,258,22,17,2627,3,4,0,82
5170,258,104,29,2628,4,3,0,82
5171,258,49,15,2630,5,2,0,82
5172,258,100,33,2635,6,1,0,80
5173,258,65,32,2642,7,0,0,80
5174,258,83,32,2643,8,0,0,79
5175,258,44,27,2641,9,0,0,78
5176,258,103,27,2637,10,0,0,78
5177,258,107,31,2645,11,0,0,78
5178,258,81,29,2632,0,0,0,69
5179,258,91,15,2638,0,0,0,69
5180,258,105,18,2634,0,0,0,69
5181,258,84,1,2625,0,0,0,67
5182,258,94,18,2636,0,0,0,63
5183,258,50,22,2629,0,0,0,54
5184,258,71,3,2622,0,0,0,49
5185,258,88,17,2639,0,0,0,44
5186,258,79,25,2633,0,0,0,42
5187,258,57,1,2623,0,0,0,19
5188,258,106,33,2640,0,0,0,14
5189,258,101,31,2644,0,0,0,2
5190,258,102,3,2620,0,0,0,0
5191,258,78,6,2626,0,0,0,0
5192,258,87,25,2631,0,0,0,0
5193,258,92,30,,0,0,0,0
5194,258,108,30,,0,0,0,0
5195,259,30,22,2647,1,10,0,58
5196,259,78,6,2651,2,6,0,58
5197,259,57,1,2653,3,4,0,58
5198,259,91,15,2655,4,3,0,58
5199,259,79,25,2654,5,2,0,57
5200,259,71,3,2649,6,1,0,57
5201,259,49,15,2652,7,0,0,57
5202,259,84,1,2658,8,0,0,57
5203,259,87,25,2657,9,0,0,56
5204,259,65,32,2665,10,0,0,56
5205,259,44,27,2664,11,0,0,56
5206,259,103,27,2662,12,0,0,55
5207,259,104,29,2661,13,0,0,54
5208,259,110,17,2666,0,0,0,49
5209,259,105,18,2660,0,0,0,44
5210,259,81,29,2656,0,0,0,40
5211,259,94,18,2659,0,0,0,37
5212,259,101,31,2669,0,0,0,27
5213,259,92,30,2670,0,0,0,23
5214,259,106,33,2668,0,0,0,17
5215,259,77,6,2648,0,0,0,16
5216,259,102,3,2646,0,0,0,5
5217,259,100,33,2663,0,0,0,5
5218,259,109,22,2650,0,0,0,0
5219,259,83,32,2667,0,0,0,0
5220,259,107,31,2671,0,0,0,0
5221,259,22,17,2673,0,0,0,0
5222,259,108,30,2672,0,0,0,0
5223,260,30,22,,1,10,0,78
5224,260,84,1,,2,6,0,78
5225,260,77,6,,3,4,0,78
5226,260,110,17,,4,3,0,77
5227,260,55,6,,5,2,0,77
5228,260,105,18,,6,1,0,77
5229,260,109,22,,7,0,0,77
5230,260,106,33,,8,0,0,76
5231,260,44,27,,9,0,0,76
5232,260,100,33,,10,0,0,75
5233,260,83,32,,11,0,0,73
5234,260,65,32,,0,0,0,68
5235,260,108,30,,0,0,0,53
5236,260,92,30,,0,0,0,49
5237,260,104,29,,0,0,0,47
5238,260,101,31,,0,0,0,45
5239,260,87,25,,0,0,0,40
5240,260,79,25,,0,0,0,38
5241,260,103,27,,0,0,0,34
5242,260,22,17,,0,0,0,27
5243,260,57,1,,0,0,0,0
5244,260,71,3,,0,0,0,0
5245,260,81,29,,0,0,0,0
5246,260,94,18,,0,0,0,0
5247,260,49,15,,0,0,0,0
5248,260,91,15,,0,0,0,0
5249,261,71,3,2675,1,10,0,65
5250,261,30,22,2674,2,6,0,65
5251,261,87,25,2684,3,4,0,65
5252,261,55,6,2679,4,3,0,64
5253,261,94,18,2691,5,2,0,64
5254,261,56,17,2686,6,1,0,64
5255,261,44,27,2692,7,0,0,63
5256,261,103,27,2693,8,0,0,62
5257,261,70,32,2696,9,0,0,62
5258,261,101,31,2697,10,0,0,61
5259,261,84,1,2681,11,0,0,59
5260,261,109,22,2677,0,0,0,53
5261,261,57,1,2676,0,0,0,48
5262,261,65,32,2695,0,0,0,41
5263,261,22,17,2678,0,0,0,39
5264,261,104,29,2694,0,0,0,35
5265,261,14,3,2682,0,0,0,32
5266,261,92,30,2698,0,0,0,32
5267,261,77,6,2680,0,0,0,27
5268,261,81,29,2688,0,0,0,24
5269,261,49,15,2685,0,0,0,21
5270,261,100,33,2689,0,0,0,19
5271,261,79,25,2683,0,0,0,16
5272,261,105,18,2687,0,0,0,4
5273,261,108,30,2699,0,0,0,2
5274,261,106,33,2690,0,0,0,0
5275,261,85,31,,0,0,0,0
5276,262,30,22,2700,1,10,0,69
5277,262,71,3,2703,2,6,0,69
5278,262,55,6,2701,3,4,0,69
5279,262,77,6,2702,4,3,0,69
5280,262,14,3,2704,5,2,0,68
5281,262,109,22,2719,6,1,0,68
5282,262,22,17,2705,7,0,0,68
5283,262,65,32,2716,8,0,0,68
5284,262,94,18,2714,9,0,0,68
5285,262,87,25,2712,10,0,0,67
5286,262,105,18,2717,11,0,0,67
5287,262,44,27,2718,12,0,0,67
5288,262,103,27,2723,13,0,0,66
5289,262,101,31,2724,14,0,0,65
5290,262,70,32,2722,15,0,0,62
5291,262,104,29,2715,0,0,0,68
5292,262,57,1,2706,0,0,0,61
5293,262,106,33,2721,0,0,0,57
5294,262,81,29,2710,0,0,0,50
5295,262,92,30,2725,0,0,0,47
5296,262,100,33,2720,0,0,0,45
5297,262,79,25,2708,0,0,0,44
5298,262,56,17,2707,0,0,0,40
5299,262,110,15,2713,0,0,0,24
5300,262,49,15,2709,0,0,0,5
5301,262,84,1,2711,0,0,0,3
5302,262,108,30,,0,0,0,0
5303,263,30,22,2728,1,10,0,72
5304,263,71,3,2726,2,6,0,72
5305,263,77,6,2730,3,4,0,72
5306,263,49,15,2735,4,3,0,71
5307,263,94,18,2741,5,2,0,70
5308,263,110,15,2736,6,1,0,70
5309,263,65,32,2744,7,0,0,70
5310,263,104,29,2743,8,0,0,70
5311,263,111,31,2751,9,0,0,68
5312,263,87,25,2742,10,0,0,67
5313,263,100,33,2745,11,0,0,66
5314,263,79,25,2739,0,0,0,53
5315,263,57,1,2734,0,0,0,48
5316,263,95,3,2727,0,0,0,45
5317,263,55,6,2729,0,0,0,41
5318,263,22,17,2732,0,0,0,41
5319,263,103,27,2740,0,0,0,40
5320,263,106,33,2750,0,0,0,36
5321,263,84,1,2737,0,0,0,29
5322,263,81,29,2747,0,0,0,28
5323,263,44,27,2738,0,0,0,28
5324,263,101,31,2749,0,0,0,28
5325,263,50,22,2733,0,0,0,25
5326,263,56,17,2731,0,0,0,24
5327,263,105,18,2746,0,0,0,21
5328,263,70,32,2748,0,0,0,20
5329,263,108,30,,0,0,0,0
5330,263,92,30,,0,0,0,0
5331,264,71,3,2752,1,10,0,60
5332,264,55,6,2755,2,6,0,60
5333,264,57,1,2756,3,4,0,60
5334,264,22,17,2757,4,3,0,60
5335,264,14,3,2758,5,2,0,59
5336,264,79,25,2759,6,1,0,59
5337,264,49,15,2764,7,0,0,59
5338,264,50,22,2761,8,0,0,59
5339,264,104,29,2771,9,0,0,58
5340,264,94,18,2765,10,0,0,58
5341,264,65,32,2772,11,0,0,58
5342,264,44,27,2766,12,0,0,58
5343,264,103,27,2774,13,0,0,58
5344,264,106,33,2775,14,0,0,58
5345,264,101,31,2776,15,0,0,57
5346,264,111,31,2777,16,0,0,57
5347,264,30,22,2753,0,0,0,60
5348,264,105,18,2768,0,0,0,48
5349,264,77,6,2754,0,0,0,32
5350,264,87,25,2762,0,0,0,20
5351,264,100,33,2773,0,0,0,12
5352,264,110,15,2769,0,0,0,11
5353,264,81,29,2767,0,0,0,5
5354,264,70,32,2770,0,0,0,4
5355,264,84,1,2760,0,0,0,0
5356,264,56,17,2763,0,0,0,0
5357,264,92,30,,0,0,0,0
5358,264,108,30,,0,0,0,0
5359,265,77,6,2778,1,10,0,45
5360,265,44,27,2789,2,6,0,45
5361,265,103,27,2791,3,4,0,45
5362,265,104,29,2794,4,3,0,45
5363,265,81,29,2793,5,2,0,45
5364,265,100,33,2799,6,1,0,45
5365,265,106,33,2801,7,0,0,44
5366,265,71,3,2780,8,0,0,44
5367,265,111,31,2803,0,0,0,39
5368,265,101,31,2802,0,0,0,37
5369,265,30,22,2781,0,0,0,20
5370,265,84,1,2790,0,0,0,19
5371,265,14,3,2783,0,0,0,17
5372,265,50,22,2796,0,0,0,15
5373,265,79,25,2782,0,0,0,6
5374,265,55,6,2779,0,0,0,1
5375,265,87,25,2784,0,0,0,0
5376,265,57,1,2785,0,0,0,0
5377,265,49,15,2786,0,0,0,0
5378,265,56,17,2787,0,0,0,0
5379,265,22,17,2788,0,0,0,0
5380,265,65,32,2792,0,0,0,0
5381,265,110,15,2795,0,0,0,0
5382,265,94,18,2797,0,0,0,0
5383,265,70,32,2798,0,0,0,0
5384,265,105,18,2800,0,0,0,0
5385,265,92,30,,0,0,0,0
5386,265,108,30,,0,0,0,0
5387,266,30,22,2804,1,10,0,77
5388,266,71,3,2805,2,6,0,77
5389,266,50,22,2815,3,4,0,77
5390,266,84,1,2809,4,3,0,76
5391,266,87,25,2814,5,2,0,76
5392,266,44,27,2812,6,1,0,76
5393,266,105,18,2823,7,0,0,75
5394,266,100,33,2824,8,0,0,75
5395,266,106,33,2828,9,0,0,75
5396,266,103,27,2821,10,0,0,75
5397,266,101,31,2826,11,0,0,74
5398,266,77,6,2807,12,0,0,72
5399,266,70,32,2825,13,0,0,72
5400,266,104,29,2819,14,0,0,69
5401,266,14,3,2806,0,0,0,59
5402,266,55,6,2816,0,0,0,58
5403,266,94,18,2818,0,0,0,58
5404,266,49,15,2811,0,0,0,39
5405,266,65,32,2827,0,0,0,34
5406,266,110,15,2820,0,0,0,30
5407,266,81,29,2822,0,0,0,30
5408,266,112,1,2817,0,0,0,21
5409,266,111,31,2829,0,0,0,9
5410,266,79,25,2808,0,0,0,0
5411,266,56,17,2810,0,0,0,0
5412,266,22,17,2813,0,0,0,0
5413,266,92,30,,0,0,0,0
5414,266,108,30,,0,0,0,0
5415,267,71,3,2832,1,10,0,44
5416,267,57,1,2837,2,6,0,44
5417,267,50,22,2835,3,4,0,44
5418,267,14,3,2836,4,3,0,44
5419,267,87,25,2841,5,2,0,43
5420,267,81,29,2843,6,1,0,43
5421,267,44,27,2846,7,0,0,43
5422,267,94,18,2839,8,0,0,43
5423,267,105,18,2847,9,0,0,43
5424,267,103,27,2845,10,0,0,42
5425,267,111,31,2854,11,0,0,42
5426,267,65,32,2849,12,0,0,41
5427,267,56,17,2833,13,0,0,40
5428,267,30,22,2831,0,0,0,44
5429,267,104,29,2853,0,0,0,33
5430,267,101,31,2850,0,0,0,29
5431,267,110,15,2844,0,0,0,27
5432,267,84,1,2842,0,0,0,24
5433,267,22,17,2830,0,0,0,19
5434,267,79,25,2852,0,0,0,18
5435,267,113,32,2855,0,0,0,15
5436,267,77,6,2840,0,0,0,11
5437,267,112,33,2848,0,0,0,11
5438,267,49,15,2838,0,0,0,10
5439,267,100,33,2851,0,0,0,3
5440,267,55,6,2834,0,0,0,2
5441,267,92,30,,0,0,0,0
5442,267,108,30,,0,0,0,0
5443,268,71,3,2858,1,10,0,53
5444,268,77,6,2857,2,6,0,53
5445,268,57,1,2862,3,4,0,53
5446,268,22,17,2871,4,3,0,53
5447,268,84,1,2870,5,2,0,53
5448,268,14,3,2860,6,1,0,52
5449,268,103,27,2867,7,0,0,52
5450,268,100,33,2879,8,0,0,52
5451,268,109,22,2875,9,0,0,52
5452,268,44,27,2861,10,0,0,51
5453,268,101,31,2881,0,0,0,46
5454,268,79,25,2869,0,0,0,45
5455,268,104,29,2874,0,0,0,43
5456,268,56,17,2864,0,0,0,41
5457,268,87,25,2876,0,0,0,39
5458,268,94,18,2873,0,0,0,30
5459,268,105,18,2877,0,0,0,28
5460,268,49,15,2866,0,0,0,22
5461,268,110,15,2863,0,0,0,20
5462,268,111,31,2880,0,0,0,20
5463,268,114,33,2878,0,0,0,18
5464,268,55,6,2856,0,0,0,14
5465,268,65,32,2859,0,0,0,13
5466,268,50,22,2865,0,0,0,0
5467,268,70,32,2868,0,0,0,0
5468,268,81,29,2872,0,0,0,0
5469,268,92,30,,0,0,0,0
5470,268,108,30,,0,0,0,0
5471,269,71,3,2883,1,10,0,71
5472,269,14,3,2884,2,6,0,71
5473,269,57,1,2885,3,4,0,71
5474,269,22,17,2889,4,3,0,71
5475,269,50,22,2891,5,2,0,71
5476,269,84,1,2888,6,1,0,71
5477,269,56,17,2894,7,0,0,70
5478,269,104,29,2892,8,0,0,70
5479,269,81,29,2897,9,0,0,70
5480,269,103,27,2902,10,0,0,70
5481,269,65,32,2901,11,0,0,70
5482,269,94,18,2899,12,0,0,69
5483,269,105,18,2900,13,0,0,69
5484,269,114,33,2904,14,0,0,69
5485,269,111,31,2907,15,0,0,67
5486,269,113,32,2906,16,0,0,67
5487,269,44,27,2896,0,0,0,70
5488,269,87,25,2893,0,0,0,61
5489,269,109,22,2895,0,0,0,60
5490,269,110,15,2898,0,0,0,54
5491,269,55,6,2886,0,0,0,38
5492,269,101,31,2905,0,0,0,36
5493,269,49,15,2890,0,0,0,31
5494,269,100,33,2903,0,0,0,27
5495,269,79,25,2887,0,0,0,26
5496,269,77,6,2882,0,0,0,7
5497,269,92,30,,0,0,0,0
5498,269,108,30,,0,0,0,0
5499,270,30,22,2908,1,10,0,69
5500,270,71,3,2909,2,6,0,69
5501,270,57,1,2916,3,4,0,69
5502,270,56,17,2917,4,3,0,69
5503,270,77,6,2913,5,2,0,68
5504,270,49,15,2911,6,1,0,68
5505,270,79,25,2920,7,0,0,68
5506,270,65,27,2914,8,0,0,68
5507,270,44,27,2918,9,0,0,68
5508,270,55,6,2923,10,0,0,68
5509,270,81,29,2915,11,0,0,68
5510,270,22,17,2912,12,0,0,68
5511,270,87,25,2921,13,0,0,68
5512,270,105,18,2927,14,0,0,67
5513,270,94,18,2924,15,0,0,67
5514,270,70,32,2928,16,0,0,67
5515,270,104,29,2926,17,0,0,66
5516,270,103,32,2929,18,0,0,66
5517,270,93,31,2933,19,0,0,64
5518,270,95,3,2910,0,0,0,47
5519,270,101,31,2932,0,0,0,42
5520,270,110,15,2925,0,0,0,37
5521,270,100,33,2930,0,0,0,37
5522,270,50,22,2919,0,0,0,15
5523,270,115,33,2931,0,0,0,10
5524,270,84,1,2922,0,0,0,8
5525,270,92,30,,0,0,0,0
5526,270,108,30,,0,0,0,0
5527,271,71,3,2935,1,10,0,50
5528,271,30,22,2934,2,6,0,50
5529,271,55,6,2940,3,4,0,50
5530,271,95,3,2937,4,3,0,50
5531,271,56,17,2939,5,2,0,50
5532,271,49,15,2936,6,1,0,50
5533,271,57,1,2941,7,0,0,50
5534,271,104,29,2951,8,0,0,49
5535,271,100,33,2955,9,0,0,49
5536,271,63,32,2958,10,0,0,49
5537,271,44,27,2952,11,0,0,49
5538,271,101,31,2957,12,0,0,48
5539,271,70,32,2950,13,0,0,48
5540,271,87,25,2946,0,0,0,26
5541,271,22,17,2943,0,0,0,16
5542,271,84,1,2942,0,0,0,13
5543,271,81,29,2945,0,0,0,13
5544,271,77,6,2944,0,0,0,10
5545,271,116,27,2953,0,0,0,10
5546,271,94,18,2949,0,0,0,10
5547,271,105,18,2954,0,0,0,10
5548,271,65,22,2938,0,0,0,3
5549,271,79,25,2947,0,0,0,3
5550,271,89,31,2959,0,0,0,3
5551,271,109,15,2948,0,0,0,0
5552,271,115,33,2956,0,0,0,0
5553,271,92,30,,0,0,0,0
5554,271,108,30,,0,0,0,0
5555,272,95,3,2960,1,10,0,81
5556,272,77,6,2970,2,6,0,81
5557,272,84,1,2968,3,4,0,81
5558,272,22,17,2964,4,3,0,81
5559,272,44,27,2971,5,2,0,80
5560,272,55,6,2967,6,1,0,80
5561,272,49,15,2969,7,0,0,80
5562,272,104,29,2978,8,0,0,80
5563,272,94,18,2977,9,0,0,79
5564,272,109,15,2976,10,0,0,79
5565,272,116,27,2979,11,0,0,79
5566,272,57,1,2963,12,0,0,76
5567,272,105,18,2975,0,0,0,69
5568,272,87,25,2972,0,0,0,66
5569,272,98,33,2984,0,0,0,56
5570,272,63,32,2981,0,0,0,49
5571,272,101,31,2983,0,0,0,49
5572,272,70,32,2973,0,0,0,40
5573,272,71,3,2962,0,0,0,35
5574,272,30,22,2961,0,0,0,35
5575,272,93,31,2985,0,0,0,21
5576,272,79,25,2974,0,0,0,19
5577,272,115,33,2982,0,0,0,18
5578,272,81,29,2980,0,0,0,17
5579,272,56,17,2965,0,0,0,15
5580,272,65,22,2966,0,0,0,13
5581,272,92,30,,0,0,0,0
5582,272,108,30,,0,0,0,0
5583,273,117,3,,1,10,0,72
5584,273,102,1,,2,6,0,72
5585,273,87,27,,3,4,0,71
5586,273,104,18,,4,3,0,71
5587,273,109,15,,5,2,0,70
5588,273,77,6,,6,1,0,69
5589,273,118,29,,7,0,0,69
5590,273,84,27,,0,0,0,57
5591,273,105,26,,0,0,0,55
5592,273,100,33,,0,0,0,51
5593,273,119,22,,0,0,0,46
5594,273,30,22,,0,0,0,39
5595,273,65,32,,0,0,0,38
5596,273,91,15,,0,0,0,33
5597,273,22,17,,0,0,0,31
5598,273,55,6,,0,0,0,30
5599,273,112,33,,0,0,0,27
5600,273,120,18,,0,0,0,21
5601,273,88,29,,0,0,0,21
5602,273,69,26,,0,0,0,20
5603,273,71,3,,0,0,0,16
5604,273,70,32,,0,0,0,16
5605,273,121,1,,0,0,0,4
5606,273,122,17,,0,0,0,2
5607,273,79,25,,0,0,0,1
5608,273,110,25,,0,0,0,0
5609,274,102,1,,1,10,0,71
5610,274,71,3,,2,6,0,71
5611,274,30,22,,3,4,0,71
5612,274,65,32,,4,3,0,71
5613,274,87,27,,5,2,0,71
5614,274,70,32,,6,1,0,70
5615,274,112,33,,7,0,0,70
5616,274,55,6,,8,0,0,70
5617,274,118,29,,9,0,0,69
5618,274,100,33,,10,0,0,69
5619,274,105,26,,11,0,0,68
5620,274,69,26,,12,0,0,68
5621,274,91,15,,0,0,0,61
5622,274,109,15,,0,0,0,52
5623,274,110,25,,0,0,0,48
5624,274,117,3,,0,0,0,29
5625,274,104,18,,0,0,0,28
5626,274,88,29,,0,0,0,27
5627,274,79,25,,0,0,0,26
5628,274,22,17,,0,0,0,13
5629,274,119,22,,0,0,0,3
5630,274,121,1,,0,0,0,0
5631,274,77,6,,0,0,0,0
5632,274,84,27,,0,0,0,0
5633,274,120,18,,0,0,0,0
5634,274,122,17,,0,0,0,0
5635,275,102,1,,1,10,0,76
5636,275,71,3,,2,6,0,76
5637,275,117,3,,3,4,0,75
5638,275,65,32,,4,3,0,75
5639,275,119,22,,5,2,0,74
5640,275,120,18,,6,1,0,74
5641,275,104,18,,7,0,0,73
5642,275,70,32,,8,0,0,72
5643,275,100,33,,9,0,0,72
5644,275,22,17,,10,0,0,70
5645,275,105,26,,11,0,0,70
5646,275,118,29,,0,0,0,66
5647,275,123,17,,0,0,0,61
5648,275,110,25,,0,0,0,55
5649,275,55,6,,0,0,0,36
5650,275,88,29,,0,0,0,29
5651,275,112,33,,0,0,0,27
5652,275,30,22,,0,0,0,22
5653,275,87,27,,0,0,0,20
5654,275,77,6,,0,0,0,19
5655,275,109,15,,0,0,0,13
5656,275,79,25,,0,0,0,11
5657,275,84,27,,0,0,0,7
5658,275,91,15,,0,0,0,0
5659,275,121,1,,0,0,0,0
5660,275,69,26,,0,0,0,0
5661,276,117,3,,1,10,0,61
5662,276,30,22,,2,6,0,61
5663,276,84,27,,3,4,0,60
5664,276,109,15,,4,3,0,59
5665,276,112,33,,5,2,0,59
5666,276,120,18,,6,1,0,59
5667,276,69,26,,7,0,0,58
5668,276,65,32,,8,0,0,57
5669,276,88,29,,9,0,0,54
5670,276,70,32,,0,0,0,53
5671,276,91,15,,0,0,0,48
5672,276,102,1,,0,0,0,42
5673,276,55,6,,0,0,0,40
5674,276,104,18,,0,0,0,36
5675,276,121,1,,0,0,0,32
5676,276,118,29,,0,0,0,29
5677,276,79,25,,0,0,0,22
5678,276,71,3,,0,0,0,20
5679,276,100,33,,0,0,0,18
5680,276,110,25,,0,0,0,18
5681,276,22,17,,0,0,0,17
5682,276,77,6,,0,0,0,8
5683,276,123,17,,0,0,0,1
5684,276,87,27,,0,0,0,0
5685,276,119,22,,0,0,0,0
5686,276,105,26,,0,0,0,0
5687,277,117,3,,1,10,0,65
5688,277,102,1,,2,6,0,65
5689,277,30,22,,3,4,0,65
5690,277,119,22,,4,3,0,64
5691,277,121,1,,5,2,0,64
5692,277,77,6,,6,1,0,63
5693,277,87,27,,7,0,0,63
5694,277,104,18,,8,0,0,63
5695,277,100,33,,9,0,0,63
5696,277,88,29,,10,0,0,63
5697,277,123,17,,11,0,0,62
5698,277,22,17,,12,0,0,62
5699,277,118,29,,13,0,0,62
5700,277,70,32,,14,0,0,60
5701,277,109,15,,0,0,0,53
5702,277,69,26,,0,0,0,43
5703,277,91,15,,0,0,0,42
5704,277,110,25,,0,0,0,42
5705,277,71,3,,0,0,0,41
5706,277,55,6,,0,0,0,40
5707,277,120,18,,0,0,0,37
5708,277,112,33,,0,0,0,26
5709,277,84,27,,0,0,0,11
5710,277,79,25,,0,0,0,11
5711,277,65,32,,0,0,0,2
5712,277,105,26,,0,0,0,0
5713,278,102,1,,1,10,0,78
5714,278,71,3,,2,6,0,78
5715,278,55,6,,3,4,0,78
5716,278,117,3,,4,3,0,77
5717,278,104,18,,5,2,0,76
5718,278,84,27,,6,1,0,76
5719,278,70,32,,7,0,0,76
5720,278,121,1,,8,0,0,76
5721,278,22,17,,9,0,0,76
5722,278,110,25,,10,0,0,76
5723,278,120,18,,11,0,0,75
5724,278,112,33,,12,0,0,75
5725,278,91,15,,13,0,0,74
5726,278,77,6,,14,0,0,70
5727,278,65,32,,0,0,0,61
5728,278,119,22,,0,0,0,53
5729,278,100,33,,0,0,0,51
5730,278,88,29,,0,0,0,46
5731,278,118,29,,0,0,0,43
5732,278,30,22,,0,0,0,32
5733,278,79,25,,0,0,0,31
5734,278,105,26,,0,0,0,28
5735,278,109,15,,0,0,0,23
5736,278,123,17,,0,0,0,12
5737,278,87,27,,0,0,0,3
5738,278,69,26,,0,0,0,0
5739,279,117,3,,1,10,0,69
5740,279,30,22,,2,6,0,69
5741,279,71,3,,3,4,0,69
5742,279,77,6,,4,3,0,68
5743,279,84,27,,5,2,0,68
5744,279,91,15,,6,1,0,68
5745,279,109,15,,7,0,0,68
5746,279,100,33,,8,0,0,68
5747,279,104,18,,9,0,0,67
5748,279,65,32,,10,0,0,67
5749,279,70,32,,11,0,0,67
5750,279,123,17,,12,0,0,67
5751,279,88,29,,13,0,0,66
5752,279,121,1,,14,0,0,66
5753,279,69,26,,15,0,0,65
5754,279,118,29,,16,0,0,65
5755,279,79,25,,17,0,0,64
5756,279,102,1,,18,0,0,62
5757,279,119,22,,0,0,0,52
5758,279,110,25,,0,0,0,45
5759,279,120,18,,0,0,0,33
5760,279,55,6,,0,0,0,33
5761,279,87,27,,0,0,0,13
5762,279,22,17,,0,0,0,10
5763,279,112,33,,0,0,0,8
5764,279,105,26,,0,0,0,0
5765,280,117,3,,1,10,0,72
5766,280,71,3,,2,6,0,72
5767,280,30,22,,3,4,0,72
5768,280,102,1,,4,3,0,72
5769,280,84,27,,5,2,0,72
5770,280,121,1,,6,1,0,71
5771,280,22,17,,7,0,0,71
5772,280,104,18,,8,0,0,71
5773,280,112,33,,9,0,0,70
5774,280,119,22,,10,0,0,70
5775,280,123,17,,11,0,0,70
5776,280,88,29,,12,0,0,70
5777,280,118,29,,13,0,0,70
5778,280,77,6,,14,0,0,70
5779,280,110,25,,15,0,0,68
5780,280,100,33,,16,0,0,66
5781,280,55,6,,0,0,0,47
5782,280,69,26,,0,0,0,28
5783,280,91,15,,0,0,0,25
5784,280,109,15,,0,0,0,22
5785,280,87,27,,0,0,0,20
5786,280,65,32,,0,0,0,16
5787,280,120,18,,0,0,0,16
5788,280,79,25,,0,0,0,16
5789,280,70,32,,0,0,0,9
5790,280,105,26,,0,0,0,0
5791,281,117,3,,1,10,0,59
5792,281,30,22,,2,6,0,59
5793,281,119,22,,3,4,0,59
5794,281,65,32,,4,3,0,59
5795,281,102,1,,5,2,0,58
5796,281,118,29,,6,1,0,58
5797,281,87,27,,7,0,0,58
5798,281,109,15,,8,0,0,58
5799,281,55,6,,9,0,0,58
5800,281,22,17,,10,0,0,58
5801,281,112,33,,11,0,0,57
5802,281,104,18,,12,0,0,56
5803,281,79,25,,13,0,0,55
5804,281,84,27,,14,0,0,53
5805,281,110,25,,0,0,0,43
5806,281,71,3,,0,0,0,41
5807,281,70,32,,0,0,0,41
5808,281,123,17,,0,0,0,41
5809,281,69,26,,0,0,0,32
5810,281,94,18,,0,0,0,31
5811,281,91,15,,0,0,0,24
5812,281,77,6,,0,0,0,10
5813,281,88,29,,0,0,0,8
5814,281,121,1,,0,0,0,0
5815,281,100,33,,0,0,0,0
5816,281,105,26,,0,0,0,0
5817,282,117,3,,1,10,0,45
5818,282,30,22,,2,6,0,45
5819,282,87,27,,3,4,0,45
5820,282,102,1,,4,3,0,45
5821,282,119,22,,5,2,0,45
5822,282,77,6,,6,1,0,45
5823,282,55,6,,7,0,0,45
5824,282,84,27,,8,0,0,44
5825,282,91,15,,9,0,0,44
5826,282,65,32,,10,0,0,44
5827,282,104,18,,11,0,0,44
5828,282,112,33,,12,0,0,44
5829,282,123,17,,13,0,0,44
5830,282,94,18,,14,0,0,44
5831,282,71,3,,15,0,0,43
5832,282,105,26,,16,0,0,43
5833,282,118,29,,17,0,0,42
5834,282,22,17,,0,0,0,34
5835,282,79,25,,0,0,0,28
5836,282,109,15,,0,0,0,22
5837,282,70,32,,0,0,0,19
5838,282,88,29,,0,0,0,9
5839,282,121,1,,0,0,0,4
5840,282,69,26,,0,0,0,4
5841,282,110,25,,0,0,0,1
5842,282,100,33,,0,0,0,0
5843,283,71,3,,1,10,0,77
5844,283,119,22,,2,6,0,77
5845,283,77,6,,3,4,0,77
